2.1631e-07,2.1631e-07,2.1633e-07,2.8531e-07,2.8533e-07,2.8533e-07,9.1713e-10,8.9353e-10,8.8601e-10,0,1.8
2.3034e-07,2.3036e-07,2.3036e-07,2.8775e-07,2.8777e-07,2.8779e-07,6.5462e-10,6.6032e-10,6.5121e-10,0,1.85
2.4529e-07,2.4529e-07,2.4529e-07,2.8981e-07,2.8981e-07,2.8982e-07,4.6194e-10,4.6246e-10,4.6496e-10,0,1.9
2.6119e-07,2.6117e-07,2.6116e-07,2.9143e-07,2.9141e-07,2.9139e-07,3.4107e-10,3.4715e-10,3.4285e-10,0,1.95
2.7806e-07,2.7806e-07,2.7806e-07,2.9254e-07,2.9255e-07,2.9255e-07,2.3517e-10,2.308e-10,2.1916e-10,0,2
2.9598e-07,2.9597e-07,2.9596e-07,2.9314e-07,2.9313e-07,2.9314e-07,1.6395e-10,1.5104e-10,1.6055e-10,0,2.05
3.1495e-07,3.1495e-07,3.1494e-07,2.9318e-07,2.9315e-07,2.9319e-07,1.1087e-10,1.0312e-10,1.0963e-10,0,2.1
3.3503e-07,3.3506e-07,3.3506e-07,2.9261e-07,2.926e-07,2.9261e-07,3.772e-11,6.0963e-11,5.5238e-11,0,2.15
3.5627e-07,3.563e-07,3.5627e-07,2.9138e-07,2.9139e-07,2.9137e-07,2.9636e-11,2.7469e-11,1.9261e-11,0,2.2
3.7869e-07,3.7868e-07,3.7868e-07,2.8947e-07,2.8948e-07,2.8947e-07,8.4041e-12,2.9814e-11,6.1245e-12,0,2.25
4.0226e-07,4.0225e-07,4.0226e-07,2.8685e-07,2.8686e-07,2.8686e-07,2.9256e-13,5.7406e-12,-1.2124e-11,0,2.3
4.2704e-07,4.2705e-07,4.2703e-07,2.8348e-07,2.8352e-07,2.8349e-07,-1.0099e-11,-5.958e-12,-6.115e-12,0,2.35
4.5302e-07,4.5302e-07,4.5303e-07,2.7936e-07,2.7937e-07,2.7937e-07,1.4934e-11,-2.8704e-12,8.6853e-13,0,2.4
4.8017e-07,4.8018e-07,4.8018e-07,2.7444e-07,2.7443e-07,2.7443e-07,1.8682e-12,-3.5988e-13,-9.727e-13,0,2.45
5.0847e-07,5.0846e-07,5.0846e-07,2.6871e-07,2.6873e-07,2.6871e-07,3.5388e-13,-5.724e-13,6.1677e-12,0,2.5
5.3787e-07,5.3785e-07,5.3786e-07,2.622e-07,2.6222e-07,2.622e-07,-1.7816e-12,-2.3721e-11,-1.1669e-12,0,2.55
5.6825e-07,5.6828e-07,5.6826e-07,2.5489e-07,2.5489e-07,2.5488e-07,2.4008e-12,1.2771e-12,-9.9553e-13,0,2.6
5.996e-07,5.996e-07,5.9961e-07,2.4679e-07,2.4679e-07,2.468e-07,-1.1888e-11,5.0105e-12,3.2442e-12,0,2.65
6.3172e-07,6.3174e-07,6.3172e-07,2.3796e-07,2.3797e-07,2.3797e-07,4.621e-12,-6.9606e-12,1.5305e-11,0,2.7
6.6452e-07,6.645e-07,6.6451e-07,2.2845e-07,2.2843e-07,2.2841e-07,-6.9059e-12,-9.7897e-12,1.3121e-11,0,2.75
6.9776e-07,6.9772e-07,6.9774e-07,2.1825e-07,2.1823e-07,2.1823e-07,4.3188e-12,-1.8121e-12,-2.7806e-12,0,2.8
7.312e-07,7.3122e-07,7.3122e-07,2.0745e-07,2.0747e-07,2.0747e-07,-1.2472e-11,-1.0706e-11,2.2231e-12,0,2.85
7.6465e-07,7.6468e-07,7.6468e-07,1.9618e-07,1.9619e-07,1.9622e-07,3.2751e-12,-8.6827e-13,-1.3627e-11,0,2.9
7.9778e-07,7.9778e-07,7.978e-07,1.8454e-07,1.8454e-07,1.8454e-07,3.5103e-12,3.8567e-12,-1.4016e-11,0,2.95
8.3024e-07,8.3024e-07,8.3025e-07,1.7259e-07,1.7258e-07,1.7259e-07,4.1773e-12,1.1503e-11,-1.823e-12,0,3
8.6169e-07,8.617e-07,8.6169e-07,1.6043e-07,1.6043e-07,1.6042e-07,-1.9763e-12,1.2283e-11,-5.0149e-12,0,3.05
8.917e-07,8.917e-07,8.9169e-07,1.4822e-07,1.4823e-07,1.4821e-07,1.8051e-12,9.3015e-12,-2.2844e-11,0,3.1
9.1986e-07,9.1987e-07,9.1987e-07,1.3608e-07,1.3607e-07,1.3607e-07,1.7635e-11,-5.35e-12,-5.2703e-12,0,3.15
9.4569e-07,9.4571e-07,9.457e-07,1.2409e-07,1.2412e-07,1.241e-07,-1.8553e-11,4.19e-12,-8.0579e-12,0,3.2
9.6877e-07,9.6878e-07,9.6878e-07,1.1245e-07,1.1246e-07,1.1242e-07,-3.8458e-12,3.1595e-11,1.8926e-12,0,3.25
9.8861e-07,9.8861e-07,9.8862e-07,1.012e-07,1.0119e-07,1.0117e-07,4.2157e-12,-2.2257e-12,-4.1396e-12,0,3.3
1.0048e-06,1.0048e-06,1.0048e-06,9.0467e-08,9.0461e-08,9.0458e-08,-8.0201e-12,-1.4253e-12,3.4831e-12,0,3.35
1.0168e-06,1.0168e-06,1.0168e-06,7.9958e-08,7.9919e-08,7.9942e-08,4.3987e-12,8.233e-12,-1.8539e-11,0,3.4
1.0244e-06,1.0244e-06,1.0244e-06,6.9216e-08,6.9247e-08,6.923e-08,9.8718e-13,6.1183e-12,-8.7842e-12,0,3.45
1.0272e-06,1.0272e-06,1.0272e-06,5.9533e-08,5.9552e-08,5.9535e-08,-5.095e-12,4.9386e-12,-3.3867e-12,0,3.5
1.025e-06,1.025e-06,1.025e-06,5.111e-08,5.1107e-08,5.1111e-08,8.077e-12,-9.4302e-12,-2.6108e-12,0,3.55
1.0175e-06,1.0175e-06,1.0175e-06,4.3771e-08,4.3784e-08,4.3779e-08,8.0182e-13,-2.1055e-12,8.6157e-12,0,3.6
1.0049e-06,1.0049e-06,1.0049e-06,3.7283e-08,3.7276e-08,3.7292e-08,-2.2466e-12,5.7847e-12,6.7148e-12,0,3.65
9.8703e-07,9.8704e-07,9.8703e-07,3.1728e-08,3.1717e-08,3.1725e-08,1.585e-11,2.98e-12,1.6038e-11,0,3.7
9.642e-07,9.6423e-07,9.6418e-07,2.6815e-08,2.6809e-08,2.6821e-08,-1.4277e-11,-1.0109e-12,-1.4784e-11,0,3.75
9.3668e-07,9.3669e-07,9.3667e-07,2.255e-08,2.2534e-08,2.2547e-08,7.0997e-12,-1.0844e-11,1.5367e-11,0,3.8
9.0483e-07,9.0484e-07,9.0484e-07,1.8795e-08,1.8808e-08,1.8811e-08,1.0145e-11,-4.5212e-12,-1.5505e-11,0,3.85
8.6919e-07,8.6915e-07,8.6918e-07,1.5586e-08,1.5615e-08,1.56e-08,1.3216e-11,8.1737e-12,-2.2607e-12,0,3.9
8.3027e-07,8.3026e-07,8.3026e-07,1.2846e-08,1.2867e-08,1.2865e-08,-4.7165e-12,1.3008e-11,2.3682e-12,0,3.95
7.8868e-07,7.887e-07,7.8869e-07,1.067e-08,1.0669e-08,1.0656e-08,7.9104e-12,2.014e-12,8.8622e-12,0,4
2.6666e-08,2.6644e-08,2.6655e-08,1.3792e-07,1.3793e-07,1.3793e-07,1.7573e-08,1.7586e-08,1.7595e-08,0.05,0
2.8008e-08,2.8007e-08,2.8011e-08,1.4147e-07,1.4147e-07,1.4148e-07,1.7643e-08,1.7674e-08,1.7651e-08,0.05,0.05
2.9439e-08,2.9444e-08,2.9483e-08,1.4513e-07,1.4511e-07,1.4512e-07,1.7747e-08,1.7742e-08,1.773e-08,0.05,0.1
3.0975e-08,3.0977e-08,3.0977e-08,1.4887e-07,1.4885e-07,1.4885e-07,1.7821e-08,1.7792e-08,1.7819e-08,0.05,0.15
3.2609e-08,3.2616e-08,3.2605e-08,1.5267e-07,1.5269e-07,1.5269e-07,1.7857e-08,1.7867e-08,1.7885e-08,0.05,0.2
3.4343e-08,3.4342e-08,3.4339e-08,1.566e-07,1.5661e-07,1.5661e-07,1.7916e-08,1.7936e-08,1.7933e-08,0.05,0.25
3.6201e-08,3.6182e-08,3.6186e-08,1.6064e-07,1.6064e-07,1.6063e-07,1.7955e-08,1.7985e-08,1.7982e-08,0.05,0.3
3.8152e-08,3.8169e-08,3.8156e-08,1.6475e-07,1.6475e-07,1.6475e-07,1.7983e-08,1.7978e-08,1.799e-08,0.05,0.35
4.0255e-08,4.0255e-08,4.0258e-08,1.6896e-07,1.6895e-07,1.6894e-07,1.7997e-08,1.8003e-08,1.7998e-08,0.05,0.4
4.2475e-08,4.2495e-08,4.2499e-08,1.7326e-07,1.7325e-07,1.7326e-07,1.8022e-08,1.8001e-08,1.8e-08,0.05,0.45
4.4886e-08,4.4855e-08,4.4883e-08,1.7764e-07,1.7764e-07,1.7767e-07,1.7992e-08,1.7989e-08,1.7982e-08,0.05,0.5
4.7403e-08,4.741e-08,4.739e-08,1.8215e-07,1.8214e-07,1.8216e-07,1.7966e-08,1.7944e-08,1.797e-08,0.05,0.55
5.0125e-08,5.0121e-08,5.0131e-08,1.8671e-07,1.8672e-07,1.867e-07,1.7812e-08,1.7798e-08,1.78e-08,0.05,0.6
5.3012e-08,5.3004e-08,5.3002e-08,1.9138e-07,1.9138e-07,1.9137e-07,1.6563e-08,1.6554e-08,1.6557e-08,0.05,0.65
5.6099e-08,5.6111e-08,5.6096e-08,1.9613e-07,1.9611e-07,1.9612e-07,1.5321e-08,1.5348e-08,1.5342e-08,0.05,0.7
5.9395e-08,5.9389e-08,5.9396e-08,2.0095e-07,2.0096e-07,2.0095e-07,1.43e-08,1.4298e-08,1.429e-08,0.05,0.75
6.2914e-08,6.2912e-08,6.2935e-08,2.0585e-07,2.0587e-07,2.0585e-07,1.3296e-08,1.3293e-08,1.3271e-08,0.05,0.8
6.6681e-08,6.6704e-08,6.6697e-08,2.1082e-07,2.1081e-07,2.1085e-07,1.235e-08,1.2337e-08,1.235e-08,0.05,0.85
7.0726e-08,7.0723e-08,7.0709e-08,2.1583e-07,2.1587e-07,2.1587e-07,1.1358e-08,1.1361e-08,1.135e-08,0.05,0.9
7.5038e-08,7.5012e-08,7.5011e-08,2.2094e-07,2.2093e-07,2.2095e-07,1.0469e-08,1.0472e-08,1.0473e-08,0.05,0.95
7.9626e-08,7.9624e-08,7.9628e-08,2.2606e-07,2.2606e-07,2.2607e-07,9.6344e-09,9.6508e-09,9.6334e-09,0.05,1
8.4535e-08,8.4527e-08,8.4549e-08,2.3123e-07,2.3124e-07,2.3122e-07,8.7934e-09,8.8198e-09,8.8097e-09,0.05,1.05
8.9801e-08,8.9801e-08,8.9799e-08,2.3642e-07,2.3645e-07,2.3644e-07,8.0581e-09,8.0624e-09,8.0685e-09,0.05,1.1
9.5431e-08,9.5459e-08,9.5447e-08,2.4165e-07,2.4164e-07,2.4161e-07,7.2229e-09,7.2296e-09,7.227e-09,0.05,1.15
1.0145e-07,1.0147e-07,1.0146e-07,2.4685e-07,2.4683e-07,2.4686e-07,6.6798e-09,6.6813e-09,6.7103e-09,0.05,1.2
1.079e-07,1.0791e-07,1.0791e-07,2.5202e-07,2.5203e-07,2.5204e-07,5.9719e-09,5.9865e-09,5.9708e-09,0.05,1.25
1.1483e-07,1.1481e-07,1.148e-07,2.5717e-07,2.5719e-07,2.572e-07,5.4962e-09,5.5104e-09,5.4868e-09,0.05,1.3
1.222e-07,1.2219e-07,1.2219e-07,2.623e-07,2.6229e-07,2.6231e-07,4.9042e-09,4.8857e-09,4.9033e-09,0.05,1.35
1.301e-07,1.301e-07,1.3011e-07,2.6732e-07,2.6731e-07,2.6731e-07,4.4478e-09,4.4487e-09,4.4323e-09,0.05,1.4
1.3856e-07,1.3854e-07,1.3854e-07,2.7228e-07,2.7224e-07,2.7225e-07,3.8555e-09,3.865e-09,3.8693e-09,0.05,1.45
1.4759e-07,1.4759e-07,1.4761e-07,2.7706e-07,2.7705e-07,2.7707e-07,3.4445e-09,3.4438e-09,3.4406e-09,0.05,1.5
1.5728e-07,1.5727e-07,1.5728e-07,2.8171e-07,2.8171e-07,2.8173e-07,2.9688e-09,2.9738e-09,3.0001e-09,0.05,1.55
1.6763e-07,1.6763e-07,1.6764e-07,2.862e-07,2.8619e-07,2.8618e-07,2.5785e-09,2.5576e-09,2.5699e-09,0.05,1.6
1.7871e-07,1.7869e-07,1.7872e-07,2.9046e-07,2.9046e-07,2.9044e-07,2.1672e-09,2.1677e-09,2.1613e-09,0.05,1.65
1.9055e-07,1.9054e-07,1.9055e-07,2.9444e-07,2.9447e-07,2.9447e-07,1.7637e-09,1.7709e-09,1.7734e-09,0.05,1.7
2.0319e-07,2.0318e-07,2.0318e-07,2.9821e-07,2.982e-07,2.982e-07,1.4625e-09,1.4791e-09,1.4629e-09,0.05,1.75
2.167e-07,2.1669e-07,2.1669e-07,3.016e-07,3.0159e-07,3.0161e-07,1.0896e-09,1.0864e-09,1.0909e-09,0.05,1.8
2.3109e-07,2.3113e-07,2.3112e-07,3.0466e-07,3.0464e-07,3.0465e-07,7.604e-10,7.7632e-10,7.6547e-10,0.05,1.85
2.4651e-07,2.4651e-07,2.4651e-07,3.0727e-07,3.0727e-07,3.0726e-07,5.6903e-10,5.8223e-10,5.8402e-10,0.05,1.9
2.629e-07,2.629e-07,2.6289e-07,3.0944e-07,3.0946e-07,3.0948e-07,3.8699e-10,3.9752e-10,4.1284e-10,0.05,1.95
2.8035e-07,2.8036e-07,2.8036e-07,3.1114e-07,3.1114e-07,3.1116e-07,2.8708e-10,3.077e-10,2.8816e-10,0.05,2
2.9893e-07,2.9894e-07,2.9895e-07,3.1228e-07,3.1229e-07,3.1227e-07,1.9941e-10,1.6579e-10,1.7969e-10,0.05,2.05
3.1871e-07,3.1869e-07,3.1871e-07,3.1283e-07,3.1284e-07,3.1284e-07,1.1194e-10,1.1298e-10,1.1456e-10,0.05,2.1
3.3965e-07,3.3965e-07,3.3965e-07,3.1275e-07,3.1276e-07,3.1274e-07,1.008e-10,8.4066e-11,7.5608e-11,0.05,2.15
3.6188e-07,3.6187e-07,3.6185e-07,3.1196e-07,3.1197e-07,3.1198e-07,4.1789e-11,3.5328e-11,5.8817e-11,0.05,2.2
3.8538e-07,3.8537e-07,3.8539e-07,3.1047e-07,3.1046e-07,3.1047e-07,2.6644e-11,1.6432e-11,2.4637e-11,0.05,2.25
4.1023e-07,4.102e-07,4.1023e-07,3.0819e-07,3.0818e-07,3.0818e-07,6.9511e-12,-1.7149e-12,-1.8781e-11,0.05,2.3
4.3639e-07,4.3638e-07,4.3638e-07,3.051e-07,3.0511e-07,3.0509e-07,2.8036e-12,9.5548e-12,-5.9404e-12,0.05,2.35
4.6391e-07,4.639e-07,4.6389e-07,3.0117e-07,3.0116e-07,3.0117e-07,-2.3398e-12,-3.2277e-12,3.2338e-12,0.05,2.4
4.9278e-07,4.9278e-07,4.928e-07,2.9638e-07,2.9639e-07,2.9637e-07,-3.1707e-12,-1.1243e-11,-5.2459e-13,0.05,2.45
5.23e-07,5.2296e-07,5.2298e-07,2.907e-07,2.907e-07,2.9069e-07,1.977e-13,8.3894e-14,3.1393e-12,0.05,2.5
5.5445e-07,5.5445e-07,5.5444e-07,2.8409e-07,2.8411e-07,2.8412e-07,-1.714e-11,-5.9389e-12,-6.9222e-12,0.05,2.55
5.8715e-07,5.8715e-07,5.8717e-07,2.7663e-07,2.7664e-07,2.7665e-07,-1.6328e-12,-1.3713e-11,6.2372e-12,0.05,2.6
6.2099e-07,6.2099e-07,6.21e-07,2.6828e-07,2.6828e-07,2.6828e-07,4.4172e-13,-1.1388e-12,-1.179e-11,0.05,2.65
6.5587e-07,6.5585e-07,6.5584e-07,2.5906e-07,2.5907e-07,2.5907e-07,-1.0536e-11,-4.4982e-12,-1.0017e-11,0.05,2.7
6.9154e-07,6.9152e-07,6.9151e-07,2.4903e-07,2.4905e-07,2.4904e-07,2.794e-12,2.2761e-11,-1.1956e-12,0.05,2.75
7.2789e-07,7.2791e-07,7.279e-07,2.3823e-07,2.3824e-07,2.3826e-07,-1.1657e-11,5.7918e-12,-3.122e-12,0.05,2.8
7.6467e-07,7.647e-07,7.647e-07,2.2678e-07,2.2677e-07,2.2676e-07,1.887e-11,1.5261e-11,-1.0822e-11,0.05,2.85
8.0163e-07,8.0164e-07,8.0163e-07,2.147e-07,2.1469e-07,2.147e-07,6.195e-12,-6.4427e-12,-9.9785e-13,0.05,2.9
8.3843e-07,8.3843e-07,8.3842e-07,2.0211e-07,2.0211e-07,2.0213e-07,-1.9178e-11,-4.4161e-12,-2.1736e-13,0.05,2.95
8.7471e-07,8.7469e-07,8.7469e-07,1.8914e-07,1.8914e-07,1.8917e-07,-1.2179e-11,-8.6392e-12,-5.5325e-12,0.05,3
9.1006e-07,9.1004e-07,9.1003e-07,1.7592e-07,1.7591e-07,1.7591e-07,2.8732e-12,5.5339e-12,1.1143e-11,0.05,3.05
9.4399e-07,9.44e-07,9.4397e-07,1.6255e-07,1.6256e-07,1.6257e-07,-1.9451e-12,-4.7595e-12,-1.6828e-13,0.05,3.1
9.7606e-07,9.7606e-07,9.7608e-07,1.4923e-07,1.4924e-07,1.4921e-07,5.997e-12,7.9253e-12,-8.0844e-12,0.05,3.15
1.0058e-06,1.0058e-06,1.0058e-06,1.3605e-07,1.3603e-07,1.3606e-07,2.1536e-12,1.7992e-11,1.152e-11,0.05,3.2
1.0325e-06,1.0326e-06,1.0326e-06,1.2319e-07,1.2317e-07,1.2319e-07,1.499e-11,-1.6921e-11,6.5107e-12,0.05,3.25
1.0559e-06,1.0559e-06,1.0559e-06,1.1073e-07,1.1073e-07,1.1072e-07,1.6199e-11,-2.4434e-11,1.5696e-12,0.05,3.3
1.0753e-06,1.0753e-06,1.0753e-06,9.8833e-08,9.8843e-08,9.8842e-08,6.6457e-12,8.9088e-12,2.6255e-12,0.05,3.35
1.0901e-06,1.0901e-06,1.0901e-06,8.7604e-08,8.7616e-08,8.7611e-08,1.3332e-11,-6.7236e-12,1.6429e-12,0.05,3.4
1.1e-06,1.1e-06,1.1e-06,7.5822e-08,7.5827e-08,7.585e-08,1.5972e-12,2.0797e-12,-7.1126e-12,0.05,3.45
1.1046e-06,1.1046e-06,1.1046e-06,6.4688e-08,6.4699e-08,6.4691e-08,3.1331e-12,-1.9864e-11,2.1012e-12,0.05,3.5
1.1035e-06,1.1035e-06,1.1035e-06,5.528e-08,5.5288e-08,5.5285e-08,1.807e-11,-7.8433e-12,1.4869e-11,0.05,3.55
1.0966e-06,1.0965e-06,1.0965e-06,4.7193e-08,4.7179e-08,4.7183e-08,8.2289e-12,-5.5463e-12,6.6997e-13,0.05,3.6
1.0837e-06,1.0837e-06,1.0837e-06,4.013e-08,4.0137e-08,4.0122e-08,1.8057e-12,1.2122e-11,9.9691e-12,0.05,3.65
1.0649e-06,1.0649e-06,1.0649e-06,3.3993e-08,3.4013e-08,3.399e-08,-1.706e-12,-6.9509e-13,6.5179e-12,0.05,3.7
1.0404e-06,1.0404e-06,1.0404e-06,2.8593e-08,2.8617e-08,2.8588e-08,4.1375e-12,-4.2839e-12,-1.4699e-11,0.05,3.75
1.0106e-06,1.0106e-06,1.0106e-06,2.3897e-08,2.3913e-08,2.3901e-08,7.6751e-12,9.2135e-13,4.2254e-12,0.05,3.8
9.7575e-07,9.7575e-07,9.7576e-07,1.9864e-08,1.9856e-08,1.9852e-08,1.4306e-11,1.24e-11,7.5471e-12,0.05,3.85
9.3657e-07,9.3658e-07,9.3657e-07,1.6347e-08,1.6351e-08,1.6362e-08,4.5067e-12,7.7783e-12,1.0538e-11,0.05,3.9
8.9366e-07,8.9366e-07,8.9366e-07,1.3441e-08,1.3434e-08,1.3453e-08,2.2382e-11,1.6848e-11,-9.6516e-12,0.05,3.95
8.4775e-07,8.4776e-07,8.4775e-07,1.1073e-08,1.1077e-08,1.1079e-08,3.8231e-12,-1.4497e-11,-7.7459e-12,0.05,4
2.5865e-08,2.5874e-08,2.5868e-08,1.4087e-07,1.4088e-07,1.4087e-07,1.8432e-08,1.8446e-08,1.844e-08,0.1,0
2.7183e-08,2.7178e-08,2.7184e-08,1.4457e-07,1.4458e-07,1.4459e-07,1.8536e-08,1.8546e-08,1.8542e-08,0.1,0.05
2.86e-08,2.8591e-08,2.8585e-08,1.4838e-07,1.4838e-07,1.4839e-07,1.8651e-08,1.8634e-08,1.8656e-08,0.1,0.1
3.0079e-08,3.0077e-08,3.0069e-08,1.5229e-07,1.5228e-07,1.5231e-07,1.8734e-08,1.8734e-08,1.8732e-08,0.1,0.15
3.167e-08,3.1662e-08,3.1664e-08,1.563e-07,1.5632e-07,1.5629e-07,1.882e-08,1.8816e-08,1.8814e-08,0.1,0.2
3.3376e-08,3.3381e-08,3.3363e-08,1.6043e-07,1.6042e-07,1.6043e-07,1.8856e-08,1.8888e-08,1.8897e-08,0.1,0.25
3.5187e-08,3.516e-08,3.5164e-08,1.6463e-07,1.6464e-07,1.6463e-07,1.8918e-08,1.8929e-08,1.8922e-08,0.1,0.3
3.7096e-08,3.7123e-08,3.7106e-08,1.6895e-07,1.6896e-07,1.6896e-07,1.8988e-08,1.8994e-08,1.8995e-08,0.1,0.35
3.9173e-08,3.9164e-08,3.9166e-08,1.7338e-07,1.7338e-07,1.7339e-07,1.9012e-08,1.9005e-08,1.9033e-08,0.1,0.4
4.1376e-08,4.1372e-08,4.1377e-08,1.7791e-07,1.7794e-07,1.7794e-07,1.9043e-08,1.902e-08,1.9032e-08,0.1,0.45
4.371e-08,4.3699e-08,4.3708e-08,1.8258e-07,1.8256e-07,1.8255e-07,1.9044e-08,1.9051e-08,1.9041e-08,0.1,0.5
4.62e-08,4.62e-08,4.62e-08,1.8732e-07,1.8731e-07,1.8731e-07,1.9049e-08,1.9025e-08,1.9027e-08,0.1,0.55
4.8877e-08,4.8874e-08,4.8879e-08,1.9215e-07,1.9215e-07,1.9214e-07,1.9033e-08,1.8991e-08,1.9009e-08,0.1,0.6
5.1737e-08,5.1749e-08,5.1739e-08,1.971e-07,1.9709e-07,1.9714e-07,1.8965e-08,1.897e-08,1.8976e-08,0.1,0.65
5.4791e-08,5.4789e-08,5.4796e-08,2.0216e-07,2.0214e-07,2.0215e-07,1.8101e-08,1.8119e-08,1.8126e-08,0.1,0.7
