1.0321e-07,1.055e-07,1.0501e-07,1.0027e-07,1.0832e-07,1.0371e-07,1.0206e-07,1.0572e-07,1.0676e-07,1.082e-07,1.1551e-07,1.0261e-07,1.0562e-07,1.0308e-07,1.0162e-07,1.0566e-07,0,0.75
1.062e-07,1.0868e-07,1.0817e-07,1.0339e-07,1.1165e-07,1.0683e-07,1.0507e-07,1.0884e-07,1.0996e-07,1.1144e-07,1.1891e-07,1.0566e-07,1.0879e-07,1.0619e-07,1.0466e-07,1.0883e-07,0,0.8
1.0931e-07,1.1199e-07,1.1147e-07,1.0663e-07,1.1513e-07,1.1003e-07,1.0822e-07,1.1202e-07,1.1328e-07,1.1479e-07,1.2242e-07,1.0882e-07,1.1208e-07,1.0944e-07,1.078e-07,1.1212e-07,0,0.85
1.1249e-07,1.1542e-07,1.1487e-07,1.0997e-07,1.1868e-07,1.1338e-07,1.1143e-07,1.1535e-07,1.1674e-07,1.1823e-07,1.2603e-07,1.1208e-07,1.1548e-07,1.1281e-07,1.1109e-07,1.1551e-07,0,0.9
1.158e-07,1.1897e-07,1.1838e-07,1.1347e-07,1.2236e-07,1.1683e-07,1.1477e-07,1.188e-07,1.2027e-07,1.2179e-07,1.2975e-07,1.1544e-07,1.1899e-07,1.1627e-07,1.1445e-07,1.1905e-07,0,0.95
1.192e-07,1.2263e-07,1.2202e-07,1.1702e-07,1.2623e-07,1.204e-07,1.1826e-07,1.2235e-07,1.2394e-07,1.2549e-07,1.3359e-07,1.1891e-07,1.2262e-07,1.1989e-07,1.1794e-07,1.227e-07,0,1
1.2272e-07,1.2641e-07,1.2577e-07,1.2078e-07,1.3018e-07,1.2409e-07,1.2181e-07,1.2602e-07,1.2774e-07,1.2929e-07,1.3758e-07,1.2251e-07,1.2641e-07,1.236e-07,1.2157e-07,1.2645e-07,0,1.05
1.2633e-07,1.3037e-07,1.2965e-07,1.2465e-07,1.3429e-07,1.2792e-07,1.2551e-07,1.298e-07,1.3167e-07,1.3323e-07,1.417e-07,1.2623e-07,1.3029e-07,1.2747e-07,1.253e-07,1.3036e-07,0,1.1
1.3009e-07,1.344e-07,1.3368e-07,1.2864e-07,1.3855e-07,1.3187e-07,1.2924e-07,1.337e-07,1.3573e-07,1.3728e-07,1.4589e-07,1.3006e-07,1.3432e-07,1.3147e-07,1.2916e-07,1.3437e-07,0,1.15
1.3396e-07,1.3862e-07,1.378e-07,1.3281e-07,1.4294e-07,1.3594e-07,1.3318e-07,1.3775e-07,1.3994e-07,1.4148e-07,1.5022e-07,1.3403e-07,1.3849e-07,1.356e-07,1.3317e-07,1.3854e-07,0,1.2
1.3795e-07,1.4295e-07,1.4209e-07,1.3709e-07,1.4748e-07,1.4017e-07,1.3728e-07,1.4189e-07,1.4428e-07,1.4582e-07,1.547e-07,1.3812e-07,1.4278e-07,1.3988e-07,1.3721e-07,1.4283e-07,0,1.25
1.4204e-07,1.4746e-07,1.4651e-07,1.4154e-07,1.5223e-07,1.4451e-07,1.4146e-07,1.4618e-07,1.4874e-07,1.503e-07,1.5928e-07,1.4232e-07,1.4723e-07,1.443e-07,1.4146e-07,1.4729e-07,0,1.3
1.4629e-07,1.5211e-07,1.5108e-07,1.4615e-07,1.5705e-07,1.489e-07,1.4578e-07,1.506e-07,1.5338e-07,1.5492e-07,1.64e-07,1.4668e-07,1.5181e-07,1.4885e-07,1.4591e-07,1.5178e-07,0,1.35
1.5064e-07,1.5687e-07,1.557e-07,1.5093e-07,1.6207e-07,1.5356e-07,1.5027e-07,1.5516e-07,1.5817e-07,1.5967e-07,1.6885e-07,1.5118e-07,1.5653e-07,1.5361e-07,1.5046e-07,1.5652e-07,0,1.4
1.5512e-07,1.6167e-07,1.6055e-07,1.5589e-07,1.6725e-07,1.5829e-07,1.5492e-07,1.5984e-07,1.6309e-07,1.6452e-07,1.7385e-07,1.5581e-07,1.6142e-07,1.5849e-07,1.552e-07,1.614e-07,0,1.45
1.5972e-07,1.6679e-07,1.6558e-07,1.6098e-07,1.726e-07,1.6323e-07,1.5968e-07,1.6465e-07,1.6817e-07,1.696e-07,1.7895e-07,1.6058e-07,1.6644e-07,1.6352e-07,1.6006e-07,1.6634e-07,0,1.5
1.644e-07,1.7206e-07,1.7074e-07,1.6627e-07,1.7815e-07,1.6835e-07,1.645e-07,1.6962e-07,1.7341e-07,1.748e-07,1.8422e-07,1.655e-07,1.7162e-07,1.6875e-07,1.6508e-07,1.7153e-07,0,1.55
1.693e-07,1.775e-07,1.7606e-07,1.7173e-07,1.8385e-07,1.7365e-07,1.6957e-07,1.7474e-07,1.787e-07,1.8018e-07,1.8958e-07,1.7055e-07,1.7699e-07,1.7413e-07,1.7019e-07,1.7687e-07,0,1.6
1.7431e-07,1.8313e-07,1.8144e-07,1.7741e-07,1.8972e-07,1.7903e-07,1.7478e-07,1.7999e-07,1.8428e-07,1.8551e-07,1.9507e-07,1.7576e-07,1.825e-07,1.7967e-07,1.7552e-07,1.8235e-07,0,1.65
1.7946e-07,1.8888e-07,1.8706e-07,1.8323e-07,1.9579e-07,1.8462e-07,1.8015e-07,1.8535e-07,1.9e-07,1.9118e-07,2.0068e-07,1.8109e-07,1.8814e-07,1.8539e-07,1.8105e-07,1.8797e-07,0,1.7
1.8466e-07,1.948e-07,1.9285e-07,1.8914e-07,2.0196e-07,1.904e-07,1.8566e-07,1.9086e-07,1.9587e-07,1.9687e-07,2.0628e-07,1.8638e-07,1.9387e-07,1.9124e-07,1.8667e-07,1.9377e-07,0,1.75
1.9e-07,2.0089e-07,1.9877e-07,1.9519e-07,2.0836e-07,1.9624e-07,1.9135e-07,1.965e-07,2.0193e-07,2.0279e-07,2.1209e-07,1.9202e-07,1.9981e-07,1.9731e-07,1.9244e-07,1.9955e-07,0,1.8
1.9555e-07,2.0713e-07,2.0484e-07,2.0149e-07,2.1494e-07,2.0236e-07,1.9716e-07,2.0209e-07,2.08e-07,2.0894e-07,2.1801e-07,1.9777e-07,2.0579e-07,2.0349e-07,1.9833e-07,2.0565e-07,0,1.85
2.0124e-07,2.1355e-07,2.11e-07,2.0805e-07,2.2163e-07,2.0867e-07,2.0302e-07,2.0795e-07,2.1437e-07,2.1523e-07,2.2406e-07,2.0342e-07,2.1212e-07,2.0966e-07,2.045e-07,2.1195e-07,0,1.9
2.0703e-07,2.2014e-07,2.173e-07,2.1477e-07,2.2844e-07,2.1469e-07,2.0913e-07,2.1393e-07,2.2082e-07,2.2169e-07,2.2986e-07,2.0927e-07,2.1859e-07,2.1605e-07,2.1075e-07,2.1822e-07,0,1.95
2.128e-07,2.269e-07,2.2363e-07,2.2117e-07,2.3551e-07,2.2129e-07,2.153e-07,2.201e-07,2.2733e-07,2.2814e-07,2.3607e-07,2.1515e-07,2.2523e-07,2.228e-07,2.1726e-07,2.2479e-07,0,2
2.1885e-07,2.3356e-07,2.3027e-07,2.2828e-07,2.4275e-07,2.2777e-07,2.2141e-07,2.2632e-07,2.3403e-07,2.3478e-07,2.4208e-07,2.2139e-07,2.3203e-07,2.2963e-07,2.2388e-07,2.3146e-07,0,2.05
2.2491e-07,2.4057e-07,2.3657e-07,2.3561e-07,2.5014e-07,2.347e-07,2.2796e-07,2.3269e-07,2.4097e-07,2.4164e-07,2.4812e-07,2.2785e-07,2.3894e-07,2.3633e-07,2.303e-07,2.383e-07,0,2.1
2.3116e-07,2.4743e-07,2.4316e-07,2.4305e-07,2.5715e-07,2.4106e-07,2.3459e-07,2.3909e-07,2.4806e-07,2.4857e-07,2.5452e-07,2.3353e-07,2.4567e-07,2.4356e-07,2.3708e-07,2.4502e-07,0,2.15
2.3683e-07,2.5464e-07,2.4992e-07,2.5057e-07,2.6472e-07,2.4781e-07,2.4117e-07,2.4561e-07,2.5494e-07,2.5539e-07,2.6063e-07,2.3974e-07,2.5286e-07,2.5067e-07,2.4391e-07,2.5198e-07,0,2.2
2.4281e-07,2.616e-07,2.5675e-07,2.5782e-07,2.712e-07,2.5514e-07,2.4784e-07,2.5214e-07,2.6154e-07,2.6249e-07,2.6691e-07,2.4648e-07,2.598e-07,2.58e-07,2.511e-07,2.5874e-07,0,2.25
2.4905e-07,2.6846e-07,2.6375e-07,2.6578e-07,2.7907e-07,2.6246e-07,2.5433e-07,2.585e-07,2.6887e-07,2.6934e-07,2.7299e-07,2.5294e-07,2.6696e-07,2.6548e-07,2.5829e-07,2.6584e-07,0,2.3
2.5532e-07,2.761e-07,2.7032e-07,2.7324e-07,2.8699e-07,2.689e-07,2.6088e-07,2.6475e-07,2.7599e-07,2.7654e-07,2.7908e-07,2.5941e-07,2.7444e-07,2.7272e-07,2.6568e-07,2.7242e-07,0,2.35
2.6192e-07,2.8374e-07,2.7749e-07,2.8062e-07,2.9486e-07,2.763e-07,2.6791e-07,2.7061e-07,2.8319e-07,2.8369e-07,2.8538e-07,2.6624e-07,2.818e-07,2.8051e-07,2.7308e-07,2.7914e-07,0,2.4
2.6812e-07,2.9119e-07,2.8475e-07,2.8878e-07,3.0256e-07,2.8346e-07,2.7504e-07,2.7731e-07,2.9061e-07,2.9092e-07,2.9136e-07,2.7327e-07,2.8837e-07,2.8785e-07,2.8031e-07,2.8649e-07,0,2.45
2.7368e-07,2.977e-07,2.9201e-07,2.966e-07,3.1034e-07,2.9019e-07,2.8199e-07,2.8325e-07,2.9819e-07,2.9832e-07,2.9717e-07,2.798e-07,2.9542e-07,2.9498e-07,2.8781e-07,2.935e-07,0,2.5
2.7925e-07,3.0503e-07,2.9892e-07,3.049e-07,3.1776e-07,2.979e-07,2.8765e-07,2.8888e-07,3.0514e-07,3.0369e-07,3.0288e-07,2.8628e-07,3.0191e-07,3.0245e-07,2.9453e-07,3.0078e-07,0,2.55
2.8533e-07,3.1219e-07,3.059e-07,3.125e-07,3.2502e-07,3.0487e-07,2.9433e-07,2.9524e-07,3.1221e-07,3.1114e-07,3.0744e-07,2.9323e-07,3.0919e-07,3.0919e-07,3.017e-07,3.0787e-07,0,2.6
2.8999e-07,3.182e-07,3.1262e-07,3.2072e-07,3.3196e-07,3.11e-07,3.0055e-07,3.0104e-07,3.187e-07,3.1761e-07,3.1159e-07,2.9894e-07,3.1669e-07,3.1687e-07,3.0839e-07,3.1411e-07,0,2.65
2.9589e-07,3.2565e-07,3.1845e-07,3.2751e-07,3.3871e-07,3.1815e-07,3.07e-07,3.0536e-07,3.2495e-07,3.2464e-07,3.1635e-07,3.0544e-07,3.2378e-07,3.2356e-07,3.1527e-07,3.2054e-07,0,2.7
3.0137e-07,3.3267e-07,3.2479e-07,3.3457e-07,3.4367e-07,3.2536e-07,3.1226e-07,3.1081e-07,3.3186e-07,3.308e-07,3.2097e-07,3.1186e-07,3.3038e-07,3.3094e-07,3.2217e-07,3.2655e-07,0,2.75
3.0606e-07,3.3896e-07,3.3059e-07,3.4015e-07,3.4967e-07,3.3262e-07,3.1758e-07,3.162e-07,3.3812e-07,3.3696e-07,3.2514e-07,3.1753e-07,3.3579e-07,3.3791e-07,3.2915e-07,3.3116e-07,0,2.8
3.1025e-07,3.4475e-07,3.359e-07,3.4731e-07,3.5577e-07,3.3905e-07,3.2306e-07,3.2167e-07,3.4473e-07,3.4334e-07,3.2951e-07,3.2265e-07,3.4138e-07,3.4395e-07,3.3573e-07,3.3673e-07,0,2.85
3.1495e-07,3.4887e-07,3.4059e-07,3.5309e-07,3.6002e-07,3.4426e-07,3.2912e-07,3.2675e-07,3.5033e-07,3.4905e-07,3.3154e-07,3.2704e-07,3.4639e-07,3.5017e-07,3.4149e-07,3.4046e-07,0,2.9
3.1893e-07,3.522e-07,3.4544e-07,3.5934e-07,3.6602e-07,3.509e-07,3.3471e-07,3.305e-07,3.5481e-07,3.5471e-07,3.3148e-07,3.3129e-07,3.5204e-07,3.5453e-07,3.4637e-07,3.4558e-07,0,2.95
3.2383e-07,3.5749e-07,3.5028e-07,3.6498e-07,3.7015e-07,3.554e-07,3.3621e-07,3.3255e-07,3.574e-07,3.5955e-07,3.303e-07,3.3553e-07,3.5576e-07,3.5764e-07,3.5237e-07,3.5013e-07,0,3
3.2571e-07,3.6084e-07,3.545e-07,3.6885e-07,3.7379e-07,3.6051e-07,3.3864e-07,3.3523e-07,3.6122e-07,3.6246e-07,3.3031e-07,3.3965e-07,3.6005e-07,3.6036e-07,3.5742e-07,3.5386e-07,0,3.05
3.2688e-07,3.6291e-07,3.5636e-07,3.7169e-07,3.775e-07,3.6319e-07,3.4005e-07,3.3858e-07,3.6392e-07,3.6611e-07,3.3204e-07,3.4241e-07,3.6391e-07,3.6302e-07,3.6106e-07,3.5636e-07,0,3.1
3.2872e-07,3.6646e-07,3.5909e-07,3.7396e-07,3.7877e-07,3.6503e-07,3.4085e-07,3.408e-07,3.6615e-07,3.6802e-07,3.3319e-07,3.4384e-07,3.6397e-07,3.6605e-07,3.6554e-07,3.5723e-07,0,3.15
3.3099e-07,3.6882e-07,3.596e-07,3.766e-07,3.815e-07,3.6854e-07,3.4348e-07,3.4022e-07,3.6602e-07,3.6961e-07,3.3223e-07,3.4557e-07,3.6522e-07,3.6522e-07,3.6882e-07,3.573e-07,0,3.2
3.3303e-07,3.7024e-07,3.5855e-07,3.7717e-07,3.8076e-07,3.6973e-07,3.4413e-07,3.4008e-07,3.6794e-07,3.6957e-07,3.3154e-07,3.4489e-07,3.6473e-07,3.6647e-07,3.7031e-07,3.5658e-07,0,3.25
3.3319e-07,3.6962e-07,3.5588e-07,3.7771e-07,3.8128e-07,3.6967e-07,3.4472e-07,3.369e-07,3.6736e-07,3.696e-07,3.2927e-07,3.4333e-07,3.6547e-07,3.6756e-07,3.6658e-07,3.5642e-07,0,3.3
3.3232e-07,3.6734e-07,3.5424e-07,3.7807e-07,3.7992e-07,3.7043e-07,3.4589e-07,3.3371e-07,3.6426e-07,3.6946e-07,3.2353e-07,3.4112e-07,3.6522e-07,3.6409e-07,3.665e-07,3.5513e-07,0,3.35
3.3095e-07,3.6682e-07,3.4943e-07,3.7631e-07,3.7772e-07,3.681e-07,3.4374e-07,3.3099e-07,3.6244e-07,3.6746e-07,3.1999e-07,3.3992e-07,3.6342e-07,3.6222e-07,3.6432e-07,3.5306e-07,0,3.4
3.282e-07,3.6224e-07,3.4392e-07,3.7278e-07,3.7305e-07,3.6411e-07,3.4251e-07,3.2874e-07,3.6063e-07,3.6245e-07,3.1754e-07,3.3814e-07,3.5921e-07,3.5852e-07,3.5967e-07,3.5065e-07,0,3.45
3.2448e-07,3.5809e-07,3.3733e-07,3.6848e-07,3.6597e-07,3.5932e-07,3.3878e-07,3.2178e-07,3.5515e-07,3.5662e-07,3.1028e-07,3.3367e-07,3.5226e-07,3.5275e-07,3.5679e-07,3.4565e-07,0,3.5
3.1977e-07,3.5329e-07,3.3301e-07,3.5785e-07,3.5956e-07,3.5358e-07,3.345e-07,3.1835e-07,3.5254e-07,3.5243e-07,3.0355e-07,3.2762e-07,3.456e-07,3.476e-07,3.5221e-07,3.3836e-07,0,3.55
3.1431e-07,3.4764e-07,3.2138e-07,3.5207e-07,3.5465e-07,3.503e-07,3.2787e-07,3.1287e-07,3.4476e-07,3.4609e-07,2.9744e-07,3.2277e-07,3.3911e-07,3.4154e-07,3.4653e-07,3.3238e-07,0,3.6
3.0816e-07,3.3373e-07,3.1258e-07,3.4399e-07,3.4606e-07,3.4615e-07,3.2143e-07,3.0768e-07,3.3912e-07,3.3806e-07,2.8892e-07,3.1592e-07,3.293e-07,3.3308e-07,3.3997e-07,3.2343e-07,0,3.65
2.9974e-07,3.2646e-07,3.0024e-07,3.3266e-07,3.3518e-07,3.3735e-07,3.1432e-07,2.9954e-07,3.33e-07,3.2902e-07,2.7823e-07,3.1107e-07,3.1585e-07,3.2618e-07,3.3006e-07,3.163e-07,0,3.7
2.9197e-07,3.1758e-07,2.9263e-07,3.2405e-07,3.2437e-07,3.265e-07,3.0641e-07,2.8661e-07,3.246e-07,3.1671e-07,2.6904e-07,3.0436e-07,3.0747e-07,3.1618e-07,3.2117e-07,3.0863e-07,0,3.75
2.8235e-07,3.0346e-07,2.8046e-07,3.144e-07,3.1319e-07,3.1532e-07,2.9865e-07,2.7861e-07,3.1749e-07,3.0052e-07,2.6052e-07,2.9269e-07,2.9696e-07,3.0163e-07,3.0835e-07,2.9917e-07,0,3.8
2.7243e-07,2.8992e-07,2.7084e-07,3.0391e-07,2.9896e-07,3.0677e-07,2.8755e-07,2.7044e-07,3.0638e-07,2.887e-07,2.523e-07,2.8156e-07,2.8277e-07,2.904e-07,2.9942e-07,2.8467e-07,0,3.85
2.582e-07,2.7812e-07,2.5513e-07,2.931e-07,2.8851e-07,2.9431e-07,2.7649e-07,2.6216e-07,2.9263e-07,2.7799e-07,2.4046e-07,2.7305e-07,2.7293e-07,2.7872e-07,2.8616e-07,2.7429e-07,0,3.9
2.4967e-07,2.6555e-07,2.4499e-07,2.8411e-07,2.7448e-07,2.8415e-07,2.6496e-07,2.5301e-07,2.8135e-07,2.6546e-07,2.2796e-07,2.6542e-07,2.5823e-07,2.6574e-07,2.7566e-07,2.6177e-07,0,3.95
2.393e-07,2.5332e-07,2.3522e-07,2.7237e-07,2.5845e-07,2.7261e-07,2.5253e-07,2.4244e-07,2.6696e-07,2.5515e-07,2.1565e-07,2.5615e-07,2.4289e-07,2.5409e-07,2.6524e-07,2.5008e-07,0,4
6.9483e-08,6.9762e-08,6.9489e-08,6.5761e-08,7.1094e-08,6.8874e-08,6.8128e-08,7.0646e-08,7.0884e-08,7.1943e-08,7.7012e-08,6.8342e-08,6.9989e-08,6.8191e-08,6.757e-08,6.9922e-08,0.05,0
7.1369e-08,7.1754e-08,7.1486e-08,6.7641e-08,7.3112e-08,7.0791e-08,6.9976e-08,7.2608e-08,7.2851e-08,7.3937e-08,7.9174e-08,7.0247e-08,7.1952e-08,7.0098e-08,6.944e-08,7.1882e-08,0.05,0.05
7.3322e-08,7.3773e-08,7.3489e-08,6.9584e-08,7.5225e-08,7.278e-08,7.1942e-08,7.464e-08,7.4904e-08,7.6034e-08,8.138e-08,7.2222e-08,7.4011e-08,7.2082e-08,7.1386e-08,7.3928e-08,0.05,0.1
7.5332e-08,7.5893e-08,7.5571e-08,7.1616e-08,7.741e-08,7.4854e-08,7.3945e-08,7.672e-08,7.7017e-08,7.8199e-08,8.37e-08,7.4249e-08,7.6103e-08,7.4138e-08,7.3387e-08,7.6021e-08,0.05,0.15
7.743e-08,7.8068e-08,7.7752e-08,7.3694e-08,7.9671e-08,7.6976e-08,7.6049e-08,7.8894e-08,7.9226e-08,8.042e-08,8.6081e-08,7.6383e-08,7.8269e-08,7.6255e-08,7.5483e-08,7.8233e-08,0.05,0.2
7.958e-08,8.0309e-08,7.999e-08,7.587e-08,8.1998e-08,7.9179e-08,7.8172e-08,8.1111e-08,8.1481e-08,8.2715e-08,8.8533e-08,7.8559e-08,8.052e-08,7.8471e-08,7.7618e-08,8.0487e-08,0.05,0.25
8.1832e-08,8.2664e-08,8.2328e-08,7.8088e-08,8.4427e-08,8.1464e-08,8.0425e-08,8.345e-08,8.3832e-08,8.5089e-08,9.1081e-08,8.0821e-08,8.2884e-08,8.0732e-08,7.986e-08,8.2833e-08,0.05,0.3
8.4139e-08,8.5064e-08,8.4717e-08,8.042e-08,8.6935e-08,8.3844e-08,8.2739e-08,8.5832e-08,8.6281e-08,8.7552e-08,9.3702e-08,8.314e-08,8.5284e-08,8.3079e-08,8.2156e-08,8.5244e-08,0.05,0.35
8.6516e-08,8.758e-08,8.7235e-08,8.2822e-08,8.9542e-08,8.6282e-08,8.5109e-08,8.8295e-08,8.88e-08,9.0111e-08,9.6412e-08,8.5548e-08,8.7778e-08,8.5553e-08,8.4548e-08,8.775e-08,0.05,0.4
8.8971e-08,9.019e-08,8.9798e-08,8.5326e-08,9.2258e-08,8.8827e-08,8.7606e-08,9.0866e-08,9.14e-08,9.2752e-08,9.9222e-08,8.806e-08,9.0365e-08,8.8067e-08,8.7035e-08,9.0351e-08,0.05,0.45
9.1524e-08,9.2866e-08,9.2455e-08,8.7907e-08,9.5044e-08,9.1444e-08,9.0152e-08,9.3518e-08,9.4115e-08,9.5482e-08,1.0213e-07,9.0635e-08,9.3043e-08,9.0712e-08,8.9595e-08,9.3004e-08,0.05,0.5
9.4164e-08,9.5658e-08,9.5237e-08,9.0593e-08,9.7928e-08,9.4159e-08,9.2794e-08,9.6247e-08,9.6887e-08,9.831e-08,1.0513e-07,9.3314e-08,9.5831e-08,9.3419e-08,9.2232e-08,9.5796e-08,0.05,0.55
9.6885e-08,9.8535e-08,9.8103e-08,9.3375e-08,1.0092e-07,9.7e-08,9.5518e-08,9.9077e-08,9.9792e-08,1.0125e-07,1.0824e-07,9.6059e-08,9.8693e-08,9.625e-08,9.4995e-08,9.8688e-08,0.05,0.6
9.9715e-08,1.0152e-07,1.0107e-07,9.6244e-08,1.0404e-07,9.9878e-08,9.8357e-08,1.0201e-07,1.0278e-07,1.0428e-07,1.1144e-07,9.8949e-08,1.0166e-07,9.917e-08,9.7832e-08,1.0166e-07,0.05,0.65
1.0263e-07,1.046e-07,1.0414e-07,9.9241e-08,1.0726e-07,1.0291e-07,1.0132e-07,1.0503e-07,1.0589e-07,1.0742e-07,1.1476e-07,1.019e-07,1.0474e-07,1.0219e-07,1.0075e-07,1.0473e-07,0.05,0.7
1.0564e-07,1.0781e-07,1.0732e-07,1.0238e-07,1.106e-07,1.0603e-07,1.0433e-07,1.0818e-07,1.0913e-07,1.1064e-07,1.1819e-07,1.0498e-07,1.0792e-07,1.0532e-07,1.0382e-07,1.0794e-07,0.05,0.75
1.0875e-07,1.1113e-07,1.1062e-07,1.0558e-07,1.1406e-07,1.0929e-07,1.0748e-07,1.1141e-07,1.1244e-07,1.1401e-07,1.2173e-07,1.0815e-07,1.1125e-07,1.0856e-07,1.0698e-07,1.1124e-07,0.05,0.8
1.1196e-07,1.1457e-07,1.1404e-07,1.0893e-07,1.1766e-07,1.1262e-07,1.1072e-07,1.1476e-07,1.1589e-07,1.1746e-07,1.2538e-07,1.1143e-07,1.1466e-07,1.1194e-07,1.1027e-07,1.1468e-07,0.05,0.85
1.153e-07,1.1812e-07,1.1759e-07,1.124e-07,1.2136e-07,1.161e-07,1.141e-07,1.1824e-07,1.1948e-07,1.2107e-07,1.2916e-07,1.1482e-07,1.1821e-07,1.1543e-07,1.1363e-07,1.1822e-07,0.05,0.9
1.1873e-07,1.2183e-07,1.2123e-07,1.16e-07,1.2522e-07,1.197e-07,1.1759e-07,1.2181e-07,1.2316e-07,1.248e-07,1.3305e-07,1.1836e-07,1.2186e-07,1.1905e-07,1.1717e-07,1.2188e-07,0.05,0.95
1.2229e-07,1.2565e-07,1.2503e-07,1.1974e-07,1.2921e-07,1.2344e-07,1.2118e-07,1.2552e-07,1.27e-07,1.2862e-07,1.3709e-07,1.2197e-07,1.2565e-07,1.2279e-07,1.2081e-07,1.257e-07,0.05,1
1.2597e-07,1.2961e-07,1.2895e-07,1.2364e-07,1.3335e-07,1.2726e-07,1.2493e-07,1.2936e-07,1.3097e-07,1.3261e-07,1.4125e-07,1.2573e-07,1.2958e-07,1.2669e-07,1.2458e-07,1.2961e-07,0.05,1.05
1.2977e-07,1.3371e-07,1.3301e-07,1.2766e-07,1.3764e-07,1.3125e-07,1.2877e-07,1.3333e-07,1.3506e-07,1.3672e-07,1.4554e-07,1.2963e-07,1.3364e-07,1.307e-07,1.2849e-07,1.3369e-07,0.05,1.1
1.3371e-07,1.3796e-07,1.3719e-07,1.3184e-07,1.4209e-07,1.354e-07,1.3276e-07,1.374e-07,1.3932e-07,1.4097e-07,1.4997e-07,1.3365e-07,1.3786e-07,1.3488e-07,1.3252e-07,1.3789e-07,0.05,1.15
